2017.09.08,13:00,361.00,362.79,335.93,335.93,185
2017.09.08,14:00,335.93,335.93,293.66,322.16,274
2017.09.08,15:00,322.16,326.39,307.20,323.87,241
2017.09.08,16:00,324.00,335.90,324.00,331.37,137
2017.09.08,17:00,331.37,331.54,320.73,320.73,121
2017.09.08,18:00,320.73,326.43,320.00,320.00,77
2017.09.08,19:00,320.00,325.14,317.26,318.17,31
2017.09.08,20:00,318.17,318.17,313.48,313.98,75
2017.09.08,21:00,312.15,315.97,309.52,314.56,103
2017.09.08,22:00,313.35,321.99,313.13,319.76,64
2017.09.08,23:00,319.76,328.01,319.76,327.01,87
2017.09.10,00:00,321.33,321.33,317.83,317.83,31
2017.09.10,01:00,317.94,317.94,316.82,316.82,11
2017.09.10,02:00,316.60,317.83,312.60,312.60,32
2017.09.10,03:00,312.60,312.60,312.60,312.60,1
2017.09.10,06:00,297.10,297.10,293.24,293.24,6
2017.09.10,07:00,293.24,300.83,292.00,300.83,52
2017.09.10,08:00,300.85,303.94,300.00,300.83,48
2017.09.10,09:00,300.83,300.83,294.06,294.14,72
2017.09.10,10:00,294.14,298.69,294.14,296.50,38
2017.09.10,11:00,296.51,303.28,296.50,300.98,66
2017.09.10,12:00,304.33,304.33,297.40,299.39,36
2017.09.10,13:00,299.39,305.10,299.39,305.10,29
2017.09.10,14:00,304.44,310.76,304.44,307.44,62
2017.09.10,15:00,307.44,312.17,305.40,305.97,50
2017.09.10,16:00,305.67,311.18,304.44,307.57,42
2017.09.10,17:00,309.33,320.42,309.33,319.12,63
2017.09.10,18:00,319.12,324.66,317.24,324.13,49
2017.09.10,19:00,324.13,325.52,322.00,323.60,51
2017.09.10,20:00,323.60,324.68,317.90,320.14,57
2017.09.10,21:00,320.14,320.14,320.14,320.14,6
2017.09.10,22:00,320.14,323.26,320.14,323.26,42
2017.09.10,23:00,323.26,323.26,320.11,320.11,25
2017.09.11,00:00,320.11,321.25,320.11,320.11,17
2017.09.11,01:00,320.11,325.31,320.11,325.31,44
2017.09.11,02:00,324.90,329.45,323.20,327.31,73
2017.09.11,03:00,327.41,329.25,326.84,328.16,52
2017.09.11,04:00,326.90,329.39,319.05,319.05,72
2017.09.11,05:00,319.38,322.00,311.39,314.57,119
2017.09.11,06:00,314.57,320.35,311.80,317.07,126
2017.09.11,07:00,317.07,321.01,313.13,313.13,44
2017.09.11,08:00,313.88,315.34,311.39,311.40,49
2017.09.11,09:00,311.40,317.65,311.40,314.34,75
2017.09.11,10:00,314.34,316.90,312.00,314.00,21
2017.09.11,11:00,314.25,314.43,312.00,312.18,42
2017.09.11,12:00,312.20,317.25,312.20,314.25,47
2017.09.11,13:00,313.82,320.00,312.20,315.94,104
2017.09.11,14:00,314.91,319.29,314.91,316.28,56
2017.09.11,15:00,316.51,319.46,314.74,315.37,34
2017.09.11,16:00,315.95,320.58,315.95,320.58,29
2017.09.11,17:00,320.58,320.61,316.48,316.48,17
2017.09.11,18:00,316.75,316.75,315.85,316.00,21
2017.09.11,19:00,313.29,314.93,313.29,314.85,23
2017.09.11,20:00,314.81,314.81,312.86,313.00,17
2017.09.11,21:00,313.00,317.50,313.00,313.29,52
2017.09.11,22:00,313.29,317.50,313.29,315.26,36
2017.09.11,23:00,315.26,317.32,313.45,313.45,37
2017.09.12,00:00,315.25,317.08,313.45,314.81,26
2017.09.12,01:00,317.00,318.47,314.81,318.29,55
2017.09.12,02:00,318.29,318.87,316.48,316.48,17
2017.09.12,03:00,316.48,318.64,316.48,318.49,23
2017.09.12,04:00,318.49,322.22,316.48,319.56,36
2017.09.12,05:00,319.56,320.95,319.56,319.62,16
2017.09.12,06:00,320.97,325.99,320.97,323.05,57
2017.09.12,07:00,323.05,327.82,323.05,327.00,80
2017.09.12,08:00,327.75,327.75,320.00,324.18,48
2017.09.12,09:00,320.21,325.00,320.21,323.06,22
2017.09.12,10:00,324.08,324.64,322.00,324.29,34
2017.09.12,11:00,324.29,327.35,324.29,326.32,33
2017.09.12,12:00,326.32,327.74,325.32,325.32,34
2017.09.12,13:00,325.32,325.98,320.89,323.09,33
2017.09.12,14:00,323.34,324.63,321.39,323.88,51
2017.09.12,15:00,322.78,324.03,321.20,321.20,31
2017.09.12,16:00,321.20,324.35,321.20,321.71,21
2017.09.12,17:00,325.83,325.83,321.71,321.71,32
2017.09.12,18:00,321.71,321.71,313.20,316.45,108
2017.09.12,19:00,316.45,322.00,316.45,322.00,16
2017.09.12,20:00,320.31,321.80,319.18,320.43,26
2017.09.12,21:00,320.43,321.09,318.17,318.90,14
2017.09.12,22:00,319.63,323.94,319.63,322.77,32
2017.09.12,23:00,322.77,324.15,319.71,323.14,83
2017.09.13,00:00,322.56,323.74,316.86,319.27,49
2017.09.13,01:00,319.27,321.00,316.70,316.70,35
2017.09.13,02:00,316.60,316.60,309.01,310.01,75
2017.09.13,03:00,311.01,311.99,299.50,299.50,144
2017.09.13,04:00,299.41,303.53,296.10,300.83,111
2017.09.13,05:00,304.17,304.17,298.41,298.51,40
2017.09.13,06:00,298.41,305.55,298.33,304.42,55
2017.09.13,07:00,304.42,304.42,298.33,300.50,43
2017.09.13,08:00,300.50,300.50,296.30,298.20,62
2017.09.13,09:00,298.20,300.01,296.30,296.30,30
2017.09.13,10:00,296.30,297.00,289.91,289.91,102
2017.09.13,11:00,289.91,293.35,283.71,284.00,123
2017.09.13,12:00,283.71,290.18,280.08,290.13,86
2017.09.13,13:00,290.20,294.09,284.00,284.00,76
2017.09.13,14:00,284.00,285.18,281.00,282.01,81
2017.09.13,15:00,282.01,288.67,281.81,288.67,50
2017.09.13,16:00,286.00,295.00,286.00,295.00,96
2017.09.13,17:00,295.00,297.99,292.50,292.50,54
2017.09.13,18:00,294.09,297.91,290.00,296.01,46
2017.09.13,19:00,292.00,293.90,289.13,289.90,46
2017.09.13,20:00,290.00,294.90,289.05,294.90,32
2017.09.13,21:00,296.75,297.05,294.00,294.00,29
2017.09.13,22:00,294.50,300.99,294.50,300.72,57
2017.09.13,23:00,300.72,300.99,294.78,294.78,45
2017.09.14,00:00,295.81,297.96,295.81,297.96,35
2017.09.14,01:00,297.85,297.96,296.90,297.00,10
2017.09.14,02:00,297.00,298.91,294.00,295.00,31
2017.09.14,03:00,294.00,294.00,289.13,291.85,80
2017.09.14,04:00,290.94,292.31,287.00,290.30,45
2017.09.14,05:00,290.30,292.00,288.85,288.94,36
2017.09.14,06:00,288.85,289.64,286.98,287.83,63
2017.09.14,07:00,287.83,295.91,287.83,294.60,51
2017.09.14,08:00,294.60,295.04,292.15,292.29,43
2017.09.14,09:00,292.15,292.15,285.64,286.75,28
2017.09.14,10:00,286.75,287.03,277.20,277.21,102
2017.09.14,11:00,278.61,280.00,258.23,262.00,157
2017.09.14,12:00,262.00,272.66,257.41,257.41,118
2017.09.14,13:00,256.91,264.39,251.12,259.89,154
2017.09.14,14:00,259.89,265.00,256.21,260.95,109
2017.09.14,15:00,258.71,260.95,257.50,259.18,76
2017.09.14,16:00,259.81,259.85,253.62,255.00,28
2017.09.14,17:00,255.00,257.00,244.00,244.00,73
2017.09.14,18:00,243.81,251.28,240.00,251.28,110
2017.09.14,19:00,249.46,255.00,246.70,247.13,107
2017.09.14,20:00,248.00,253.13,246.20,247.56,58
2017.09.14,21:00,247.56,247.90,242.70,243.82,65
2017.09.14,22:00,243.97,247.00,238.01,240.56,105
2017.09.14,23:00,240.56,241.75,234.05,236.19,118
2017.09.15,00:00,236.19,247.00,235.07,243.10,69
2017.09.15,01:00,245.19,254.45,243.39,252.94,90
2017.09.15,02:00,254.45,260.95,252.94,257.06,69
2017.09.15,03:00,257.13,261.53,255.69,260.42,61
2017.09.15,04:00,260.42,260.42,250.85,254.91,78
2017.09.15,05:00,252.22,252.54,245.50,249.14,62
2017.09.15,06:00,249.78,252.68,240.81,240.81,120
2017.09.15,07:00,240.71,240.91,234.05,236.70,144
2017.09.15,08:00,236.02,248.25,235.83,242.30,101
2017.09.15,09:00,243.92,245.87,239.63,240.56,116
2017.09.15,10:00,240.23,240.23,228.23,228.23,108
2017.09.15,11:00,228.00,228.40,215.99,218.54,168
2017.09.15,12:00,218.02,252.19,215.99,250.42,201
2017.09.15,16:00,285.00,286.99,274.41,276.84,62
2017.09.15,17:00,281.03,281.10,269.61,276.52,75
2017.09.15,18:00,274.58,283.76,274.58,276.86,52
2017.09.15,19:00,279.52,289.00,278.53,286.62,81
2017.09.15,20:00,286.08,290.18,283.02,290.18,99
2017.09.15,21:00,290.18,295.50,290.18,294.99,99
2017.09.15,22:00,294.50,297.31,288.93,293.19,55
2017.09.15,23:00,292.64,292.64,279.86,281.77,55
2017.09.17,00:00,298.20,298.29,292.80,293.00,33
2017.09.17,01:00,292.92,293.00,289.06,290.25,62
2017.09.17,02:00,290.25,291.10,287.86,291.10,33
2017.09.17,03:00,289.05,293.00,288.03,289.85,9
2017.09.17,04:00,290.52,292.50,286.09,286.09,55
2017.09.17,05:00,287.05,289.35,285.80,285.80,60
2017.09.17,06:00,285.80,285.80,282.06,284.00,28
2017.09.17,07:00,283.00,284.81,280.91,280.91,99
2017.09.17,08:00,280.81,280.81,274.13,278.99,72
2017.09.17,09:00,279.00,289.00,279.00,289.00,51
2017.09.17,10:00,288.05,295.07,288.05,290.40,103
2017.09.17,11:00,290.40,290.40,286.00,289.87,39
