Date_Time,Open,Max,Min,Close,Volume,SMA14,SMA30,EMA14,EMA30,Privot_Dot,Pct_Change,TR,R1,R2,R3,S1,S2,S3,BB_Lower,BB_Mean,BB_Upper,EMA_12,EMA_26,MACD,RSI,ATR,PSAR,Direction
2017-05-15 08:00:00,86.7,89.31,85.1,88.45,110,87.575,87.575,87.6375,87.60416666666667,87.62,0.020184544405997595,4.210000000000008,90.14000000000001,91.83000000000001,94.35000000000002,85.93,-86.78999999999999,81.72,-9.816724618891058,87.575,184.96672461889108,87.64791666666667,87.60865384615384,0.03926282051283181,100.0,3.1142857142857223,80.47592286390541,-1.0
2017-05-15 12:00:00,88.45,89.45,84.76,86.95,110,87.36666666666667,87.36666666666667,87.37487266553481,87.37141799333581,87.05333333333334,-0.01695873374788015,4.689999999999998,89.34666666666668,91.74333333333333,94.03666666666668,84.65666666666668,-87.15666666666667,79.96666666666668,12.87415551108819,87.36666666666667,161.85917782224516,87.375519630485,87.37200591424347,0.0035137162415281864,54.342388203800304,3.716213921901532,80.8292859493492,-1.0
2017-05-15 16:00:00,86.95,88.46,86.52,86.65,166,87.1875,87.1875,87.1531136693256,87.17264104698484,87.21,-0.0034502587694076325,6.329999999999998,87.89999999999999,89.14999999999999,89.83999999999999,85.96,-87.77,84.02,20.14423995997943,87.1875,154.23076004002058,87.14650143678162,87.1701646119759,-0.023663175194286623,49.72354206075421,4.515844815083396,81.34652879238824,1.0
2017-05-15 20:00:00,86.64,93.81,86.64,92.85,238,88.32000000000001,88.32000000000001,88.63942259625544,88.46437766337087,91.10000000000001,0.0715522215810731,7.170000000000002,95.56000000000002,98.27000000000002,102.73000000000002,88.39000000000001,-89.35,81.22000000000001,-119.27171043125018,88.32000000000001,295.9117104312502,88.69612161223733,88.48734186550163,0.20877974673570066,81.80136922744644,5.208309841734481,81.83273706484495,-1.0
2017-05-16 00:00:00,93.54,93.54,88.56,88.56,165,88.36000000000001,88.36000000000001,88.62104562346052,88.48308466724586,90.22000000000001,-0.046203554119547574,6.220000000000013,91.88000000000002,95.20000000000002,96.86000000000003,86.90000000000002,-91.88,81.92000000000002,-97.47573569875127,88.36000000000001,274.19573569875126,88.66303689913224,88.50189471034116,0.1611421887910751,57.93316337593066,5.442396907530624,82.79091809965735,-1.0
2017-05-16 04:00:00,88.56,90.64,87.32,87.32,142,88.21142857142857,88.21142857142857,88.34688772519038,88.2819215968429,88.42666666666666,-0.014001806684733609,3.7900000000000063,89.53333333333333,91.74666666666667,92.85333333333334,86.21333333333332,-89.53333333333333,82.89333333333332,-84.23050693622213,88.21142857142857,260.65336407907927,88.36334291401843,88.29170086288676,0.07164205113167554,53.226672594328825,5.094201844184795,83.67244465168476,-1.0
2017-05-16 08:00:00,86.76,89.1,86.0,86.85,199,88.04125,88.04125,88.05411852806577,88.05849039389044,87.31666666666666,-0.005382501145212992,3.0999999999999943,88.63333333333333,90.41666666666666,91.73333333333332,85.53333333333333,-87.78333333333333,82.43333333333334,-76.04208559513695,88.04125,252.12458559513698,88.04753157317774,88.05940713094206,-0.011875557764327027,51.61475119497132,4.70416532841862,84.48344907954997,1.0
2017-05-16 12:00:00,86.95,88.93,86.85,87.85,100,88.02000000000001,88.02000000000001,88.01653556224525,88.0286860874602,87.87666666666667,0.011514104778353573,2.0800000000000125,88.90333333333334,89.95666666666668,90.98333333333335,86.82333333333332,-87.90333333333334,84.74333333333331,-65.54789296489412,88.02000000000001,241.58789296489414,88.00845279726701,88.02836839703488,-0.019915599767870162,54.55857957538769,4.220995491854125,85.22957315318597,-1.0
2017-05-16 16:00:00,87.8,88.55,86.85,87.66,219,87.98400000000001,87.98400000000001,87.95406209914077,87.9798146590991,87.68666666666665,-0.0021627774615822215,1.7000000000000028,88.52333333333331,89.38666666666666,90.22333333333331,86.82333333333331,-87.71333333333334,85.1233333333333,-57.07816857249375,87.98400000000001,233.04616857249377,87.94242112760914,87.97753714345869,-0.03511601584955315,53.942113579107655,3.779257456368754,85.91600730093108,-1.0
2017-05-16 20:00:00,87.37,88.14,86.03,87.06,158,87.9,87.9,87.80369999005504,87.86565536328668,87.07666666666667,-0.00684462696783017,2.1099999999999994,88.12333333333333,89.18666666666667,90.23333333333333,86.01333333333334,-87.09333333333333,83.90333333333334,-51.453911530720575,87.9,227.2539115307206,87.78095933793286,87.85853228527593,-0.07757294734307152,52.07979785524471,3.4985240800317783,86.03,1.0
2017-05-17 00:00:00,87.06,87.28,85.51,87.15,197,87.83750000000002,87.83750000000002,87.69746348222681,87.78183009388626,86.64666666666666,0.001033769813921559,5.6299999999999955,87.78333333333332,88.41666666666667,89.55333333333331,86.01333333333332,-86.14333333333335,84.24333333333333,-46.1194486491989,87.83750000000002,221.79444864919896,87.66877683899929,87.7714779301035,-0.10270109110420833,52.32837396051014,3.8449223693117176,93.81,-1.0
2017-05-17 04:00:00,87.06,91.14,79.73,81.65,359,87.36153846153849,87.36153846153849,86.74252316798336,87.09950439231385,84.17333333333335,-0.06310958118187038,11.409999999999997,88.61666666666669,95.58333333333333,100.02666666666669,77.20666666666669,-86.69666666666666,65.7966666666667,-98.89533430818975,87.36153846153849,273.6184112312667,86.62368852952848,87.05434789474464,-0.4306593652161581,39.74285229017794,5.03950545876023,93.81,1.0
2017-05-17 08:00:00,82.64,86.6,81.41,85.15,114,87.20357142857145,87.20357142857145,86.49708319300801,86.89226192267371,84.38666666666667,0.04286589099816296,5.189999999999998,87.36333333333334,89.57666666666668,92.55333333333334,82.17333333333335,-83.62333333333332,76.98333333333335,-97.69381857128258,87.20357142857145,272.1009614284255,86.37276642518381,86.84046696296514,-0.4677005377813259,48.20429281656791,5.062699706215097,93.24680000000001,1.0
2017-05-17 12:00:00,85.15,86.77,85.15,85.44,22,87.11357142857146,87.08600000000003,86.33748291752212,86.74407165202426,85.78666666666668,0.003405754550792617,1.6199999999999903,86.42333333333335,87.40666666666667,88.04333333333334,84.80333333333336,-86.13333333333333,83.18333333333337,-94.65417459822832,87.08600000000003,268.82617459822836,86.21651208056157,86.68897074261221,-0.47245866205064146,48.77578791918615,4.542914863204203,92.706128,-1.0
2017-05-17 16:00:00,85.44,85.95,84.44,85.28,135,86.88714285714288,86.97312500000002,86.18059118239907,86.60007958942538,85.22333333333334,-0.0018726591760299671,1.75,86.00666666666669,86.73333333333335,87.5166666666667,84.49666666666668,-85.16666666666666,82.98666666666668,-92.16443046590304,86.97312500000002,266.1106804659031,86.06174607526788,86.54158082851662,-0.47983475324873837,44.900307042740685,4.1285485867580265,92.18708288,-1.0
