Date_Time,Open,Max,Min,Close,Volume,SMA14,SMA30,EMA14,EMA30,Privot_Dot,Pct_Change,TR,R1,R2,R3,S1,S2,S3,BB_Lower,BB_Mean,BB_Upper,EMA_12,EMA_26,MACD,RSI,ATR,PSAR,Direction
2017-05-28,98.02,103.15,97.25,102.03,170,105.045,105.045,109.05018592705403,107.1877730686677,100.81,-0.033623792384921414,15.900000000000006,104.37,106.71000000000001,110.27000000000001,98.47,-99.59,92.57,-1266.724250081043,105.045,1476.8142500810432,109.48151221937519,107.47894713470322,2.0025650846719714,57.96601243787283,25.733653801232897,97.25,1.0
2017-05-29,102.1,116.66,98.0,113.15,1289,105.66846153846154,105.66846153846154,109.6975776394083,107.85122600385446,109.27,0.10898755268058413,19.340000000000003,120.53999999999999,127.93,139.2,101.88,-105.39,83.22,-1219.9397918194602,105.66846153846154,1431.2767148963833,110.11850106204592,108.14330995496474,1.9751911070811872,62.424344639086016,24.724047412032352,97.25,1.0
2017-05-30,113.15,123.83,110.68,117.34,1645,106.50214285714286,106.50214285714286,110.87542923406357,108.85993209580856,117.28333333333335,0.03703049049933704,18.919999999999987,123.88666666666668,130.43333333333334,137.0366666666667,110.7366666666667,-117.22666666666666,97.5866666666667,-1191.288247900542,106.50214285714286,1404.2925336148278,111.34809176165871,109.17620769468317,2.1718840669755366,63.73137445855176,23.82952651575623,98.0,1.0
2017-05-31,117.34,138.34,109.27,129.6,1710,109.12714285714286,108.04199999999999,113.70249778681831,110.97626953330851,125.73666666666666,0.10448269984659952,29.070000000000007,142.20333333333332,154.80666666666667,171.27333333333334,113.13333333333333,-121.87333333333333,84.06333333333332,-1230.351283279467,108.04199999999999,1446.4352832794668,114.40559885334574,111.38556173255164,3.0200371207941004,66.97279701067285,24.620742398568463,102.1456,1.0
2017-06-01,129.6,144.22,123.65,129.86,1663,112.1842857142857,109.40562499999999,116.09967935398785,112.83349236506044,132.57666666666668,0.002006172839506215,20.569999999999993,141.50333333333336,153.14666666666668,162.07333333333335,120.93333333333337,-135.29333333333332,100.36333333333337,-1255.1616845579074,109.40562499999999,1473.9729345579071,116.95956049390459,113.31813973921446,3.641420754690131,70.79937855305775,24.019760583243166,105.959552,1.0
2017-06-02,129.86,140.46,129.25,140.46,1169,116.20285714285714,111.23235294117646,119.66034184484928,115.46164918373844,136.72333333333333,0.08162636685661484,11.740000000000009,144.19666666666666,147.93333333333334,155.40666666666667,132.98666666666665,-132.98666666666668,121.77666666666664,-1340.7530285978512,111.23235294117646,1563.2177344802042,120.7993744895028,116.07327558199903,4.7260989075037685,74.8679750600662,22.22487111766997,109.46838784,1.0
2017-06-04,138.64,141.24,134.93,140.99,1223,119.75571428571428,112.88555555555554,122.73852030893583,117.81806182941109,139.05333333333334,0.0037733162466182524,6.310000000000002,143.17666666666668,145.36333333333334,149.48666666666668,136.86666666666667,-137.11666666666667,130.55666666666667,-1403.2592855264613,112.88555555555554,1629.0303966375725,124.06718885527233,118.53500402503973,5.532184830232609,73.0031138765746,19.92812481368409,112.6965168128,-1.0
2017-06-05,140.99,143.58,136.89,140.7,992,122.81714285714285,114.34947368421052,125.30246679403942,119.87308716576575,140.39,-0.0020568834669126845,6.690000000000026,143.89,147.08000000000004,150.58,137.19999999999996,-140.08,130.50999999999993,-1444.8981271135058,114.34947368421052,1673.597074481927,126.73780758190873,120.67203036211998,6.0657772197887425,70.91863086226344,18.038422842064566,115.666395467776,1.0
2017-06-06,140.14,145.75,114.36,142.58,1962,125.86928571428572,115.761,127.74578156848527,121.86208418740955,134.23000000000002,0.013361762615494044,31.39,154.10000000000002,165.62,185.49000000000004,122.71000000000004,-125.87999999999998,91.32000000000004,-1483.6123387808577,115.761,1715.1343387808577,129.2645097923501,122.73811841623906,6.52639137611105,70.70980886499744,19.926545720675673,149.82,-1.0
2017-06-07,142.58,151.91,131.4,135.97,1427,127.39214285714286,116.72333333333331,128.89949060716538,123.06998163739172,139.76,-0.04635993828026386,20.50999999999999,148.11999999999998,160.26999999999995,168.62999999999997,127.60999999999999,-143.55,107.1,-1459.2717757913817,117.91699999999999,1695.1057757913816,130.3279773975539,123.9612374111466,6.366739986407296,62.22787586150733,20.008393799167077,114.36,1.0
2017-06-08,136.04,144.25,134.28,142.47,879,128.2,117.89363636363633,130.7900508375227,124.69665402910726,140.33333333333334,0.04780466279326312,12.590000000000003,146.38666666666668,150.30333333333337,156.35666666666668,136.41666666666669,-138.19666666666666,126.44666666666669,-1401.9320257162478,120.68749999999997,1643.3070257162478,132.2445557738997,125.64128581796383,6.603269955935858,57.69789306136425,18.97490862305129,114.36,1.0
2017-06-09,144.13,148.84,142.29,146.87,980,128.725,119.15347826086953,133.01689312280263,126.52060497156143,146.0,0.030883694812943174,42.170000000000016,149.71,152.55000000000004,156.26000000000002,143.16,-145.13,136.60999999999999,-1302.7296691778115,123.82099999999998,1550.3716691778113,134.54393528706657,127.53658088251451,7.007354404552061,55.891195599657664,22.18709603528834,115.862,1.0
2017-06-11,146.04,199.15,146.04,184.46,2637,133.71857142857144,121.8745833333333,140.10450778443817,131.20353780561234,176.54999999999998,0.25594062776605164,53.110000000000014,207.05999999999997,229.66,260.16999999999996,153.94999999999996,-168.64000000000001,100.83999999999995,-1535.5604878664017,128.48149999999998,1792.5234878664014,142.36525656128256,132.54257191518423,9.822684646098338,81.05192367509397,26.44752354103425,117.30391999999999,-1.0
2017-06-12,184.75,193.74,146.52,163.72,2206,137.8714285714286,123.54839999999996,143.34376062902277,133.78949709036237,167.99333333333334,-0.1124363005529655,47.22,189.46666666666667,215.21333333333334,236.68666666666667,142.24666666666667,-172.26666666666668,95.02666666666667,-1540.9211035881217,131.77549999999997,1804.4721035881216,145.7018328888241,135.246889875338,10.454943013486087,77.90974553000619,29.296810053657996,122.21468479999999,1.0
2017-06-13,163.72,182.25,162.25,178.73,1055,143.35000000000002,125.6707692307692,148.17903080621974,137.3106536213789,174.41,0.09168091864158323,27.30000000000001,186.57,194.40999999999997,206.57,166.57,-170.09,146.57,-1622.708149295312,135.71949999999998,1894.147149295312,150.84997505343244,138.97142466917538,11.878550384257068,82.85936250914284,29.02396059936141,126.83080371199999,-1.0
2017-06-14,178.73,190.63,144.85,154.95,1707,146.33571428571432,126.75518518518514,149.10118239672764,138.67386262665116,163.47666666666666,-0.13304985173166228,45.78,182.10333333333332,209.2566666666667,227.88333333333333,136.32333333333332,-172.00333333333333,90.54333333333332,-1605.772742763776,137.73449999999997,1881.241742763776,151.48775954142678,140.3243971637245,11.16336237770227,69.46442579138407,31.3059985088095,131.16995548928,-1.0
2017-06-15,153.22,159.64,128.75,154.78,1810,149.01000000000002,127.7560714285714,149.87238712824174,139.9028917572849,147.72333333333333,-0.0010971281058405058,30.889999999999986,166.69666666666666,178.61333333333334,197.58666666666664,135.80666666666667,-140.66666666666666,104.91666666666669,-1625.6344161163104,138.91549999999998,1903.4654161163105,151.99901381535528,141.53557464756764,10.46343916778764,68.16180292644141,31.24950435092145,199.15,1.0
2017-06-16,155.51,160.25,146.75,156.57,1043,150.93642857142862,128.74965517241378,150.779706620609,141.15990483062296,154.52333333333334,0.011564801653960455,38.639999999999986,162.29666666666668,168.0233333333333,175.79666666666668,148.79666666666668,-152.47666666666666,135.29666666666668,-1652.8494019153052,139.76799999999997,1932.3854019153052,152.70782149389453,142.78313314311072,9.92468835078381,64.61311315159122,32.25068803965622,199.15,1.0
2017-06-18,175.75,186.76,165.75,185.39,1681,154.90285714285716,130.63766666666663,155.4583390214523,144.45970829641146,179.29999999999998,0.1840710225458262,28.80000000000001,192.84999999999997,200.30999999999995,213.85999999999996,171.83999999999997,-173.21,150.82999999999998,-1758.0903019189238,143.30999999999997,2044.7103019189237,157.76956058555174,146.28744668715768,11.482113898394061,70.95618894460749,31.784222740140688,196.334,1.0
2017-06-19,185.39,198.55,185.38,194.55,2032,158.7664285714286,134.02766666666665,160.73302181681007,148.15938698466513,192.82666666666668,0.049409353255299715,13.410000000000025,200.27333333333337,205.99666666666667,213.44333333333338,187.10333333333335,-191.10333333333332,173.93333333333334,-1823.6722810106673,147.75849999999997,2119.1892810106674,163.46015886127006,150.22474529668983,13.235413564580227,70.0047765193773,29.304967724123927,128.75,-1.0
2017-06-20,194.57,198.04,166.75,185.14,1766,161.92000000000002,137.29699999999997,164.0210298301154,150.86549619341568,183.30999999999997,-0.048368028784374295,31.289999999999992,199.86999999999995,214.59999999999997,231.15999999999994,168.57999999999996,-181.48000000000002,137.28999999999996,-1728.771783614065,151.91399999999996,2032.599783614065,166.81149979029345,153.05193735023335,13.759562440060108,66.60119160676695,29.572383132158567,128.75,-1.0
2017-06-21,185.11,192.74,167.05,176.55,2000,164.48071428571433,140.37533333333332,165.7065509688749,152.72885918407243,178.78,-0.04639732094631077,25.689999999999998,190.51,204.46999999999997,216.2,164.82,-181.01000000000002,139.13,-1624.8142692750823,155.08399999999997,1934.9822692750824,168.31580022664974,154.94160873856936,13.374191488080385,63.84750268993306,29.05008650687441,131.542,1.0
2017-06-22,176.98,182.99,168.85,178.65,794,167.0571428571429,143.28866666666664,167.44575083513345,154.59440565906098,176.83,0.011894647408666081,14.430000000000007,184.81000000000003,190.97000000000006,198.95000000000005,170.67000000000002,-175.01,156.53,-1518.8666072713572,158.14949999999996,1835.1656072713572,169.91112372234076,156.8361750448434,13.07494867749736,63.79797706535629,27.08559833712156,134.22232,1.0
2017-06-23,179.09,188.36,178.02,183.28,712,170.43642857142865,146.13666666666663,169.57118347726913,156.64363521591423,183.22,0.025916596697453054,24.57000000000002,188.42,193.56000000000003,198.76,178.07999999999998,-183.16000000000003,167.73999999999998,-1482.9947415556671,160.8335,1804.661741555667,171.97383279876246,158.93706996023565,13.036762838526812,67.50654255132105,26.747929353606775,136.7954272,-1.0
2017-06-25,172.64,175.33,155.86,163.79,1083,171.9592857142858,148.26799999999994,168.79586998163916,157.15064500540055,164.99333333333334,-0.10634002618943694,19.47,174.12666666666667,184.46333333333337,193.59666666666666,154.65666666666667,-166.1966666666667,135.18666666666667,-1374.6776548249504,162.52999999999997,1699.7376548249504,170.711696406417,159.32056230520004,11.391134101216949,59.63315202172519,25.77188753270991,139.26561011200002,-1.0
2017-06-26,164.15,166.25,134.99,159.06,1173,172.8300000000001,149.7483333333333,167.4912072347626,157.2852416081564,153.43333333333334,-0.02887844190732025,34.41999999999999,171.87666666666667,184.69333333333333,203.13666666666666,140.61666666666667,-147.80666666666667,109.35666666666668,-1318.8953659215827,163.45999999999998,1645.8153659215827,168.91541237343532,159.3000733254822,9.615339047953114,56.95142747354814,26.93078449704387,198.55,1.0
2017-06-27,159.06,170.75,141.75,169.41,1751,171.75500000000008,151.02333333333328,167.74816374862485,158.1348766473846,160.63666666666666,0.06506978498679739,36.33000000000001,179.5233333333333,189.63666666666666,208.5233333333333,150.5233333333333,-151.86333333333334,121.52333333333331,-1258.441312113963,164.88099999999994,1588.2033121139627,168.99163618042635,160.09144595993237,8.900190220493982,47.982917872822235,28.189487204514485,198.55,1.0
2017-06-28,169.49,181.84,164.75,178.08,1314,172.78071428571437,152.30866666666662,169.13095371686026,159.52479346565548,174.89000000000001,0.05117761643350471,17.090000000000003,185.03000000000003,191.98000000000002,202.12000000000003,167.94000000000003,-171.7,150.85000000000002,-1198.6231585695855,166.74999999999994,1532.1231585695855,170.39191967027733,161.49363925153196,8.898280418745372,57.4073951248811,26.703956541277623,196.00760000000002,-1.0
2017-06-29,177.25,178.81,166.98,171.24,976,172.24571428571434,154.19833333333327,169.4130814604854,160.33699184099987,172.34333333333333,-0.03840970350404316,11.830000000000013,177.70666666666668,184.17333333333332,189.5366666666667,165.87666666666667,-173.44666666666666,154.04666666666665,-1120.4912061961438,168.18299999999994,1456.8572061961438,170.52255726444704,162.25042757228152,8.272129692165521,49.78564819309846,24.714262985799223,193.566896,1.0
2017-06-30,171.24,179.45,168.78,173.3,999,173.55642857142865,156.45566666666662,169.93280859957713,161.23139425555243,173.84333333333333,0.012029899556178503,11.799999999999983,178.90666666666667,184.5133333333333,189.57666666666665,168.23666666666668,-174.38666666666666,157.5666666666667,-968.792981019882,170.04949999999997,1308.8919810198818,170.95030968634725,163.10535236905423,7.844957317293023,60.40537768941078,22.98747275676441,191.22382016,-1.0
2017-07-02,157.54,169.25,155.22,167.65,976,174.47571428571436,158.64299999999994,169.62768549690486,161.67228035593808,164.04,-0.032602423542989034,22.090000000000003,172.85999999999999,178.06999999999996,186.89,158.82999999999998,-160.43,144.79999999999998,-844.7374422362171,171.30849999999998,1187.354442236217,170.44211379939858,163.45582398326113,6.986289816137457,57.73298618940046,22.867515405912254,188.9744673536,1.0
2017-07-03,167.65,181.75,165.75,177.31,1391,175.95714285714294,160.78166666666664,170.65417680353468,162.7419526498434,174.93666666666664,0.05762004175365343,16.0,184.12333333333328,190.9366666666666,200.12333333333328,168.12333333333328,-172.56333333333336,152.12333333333328,-737.0933192875757,172.83049999999997,1082.7543192875755,171.49951439045844,164.52098097379513,6.978533416663311,60.300456802515725,21.94989548037091,186.815088659456,1.0
2017-07-04,177.06,185.75,175.93,180.2,1174,175.58642857142863,162.87699999999995,171.92930310768935,163.93151735140958,180.62666666666667,0.016299137104506256,31.819999999999993,185.32333333333332,190.44666666666666,195.14333333333332,175.50333333333333,-181.05333333333334,165.68333333333334,-722.0490961446468,172.61749999999998,1067.2840961446468,172.83891099734518,165.72306110199085,7.11584989535433,49.01942646540814,23.268339122025083,185.75,1.0
2017-07-05,180.75,211.53,177.37,207.75,2102,176.52928571428578,165.48199999999994,176.7130363396394,166.90646559417524,198.88333333333333,0.15288568257491675,34.16,220.39666666666665,233.0433333333333,254.55666666666664,186.23666666666665,-190.01666666666668,152.07666666666665,-900.549874682069,174.819,1250.187874682069,178.21276859598638,168.93684884291162,9.27591975307476,56.621910356247184,24.72288369020414,134.99,-1.0
2017-07-06,207.58,223.19,199.96,207.14,2752,178.10071428571433,168.05799999999996,180.77558817885588,169.62883074883354,210.09666666666666,-0.0029362214199759595,34.44,220.23333333333332,233.32666666666663,243.4633333333333,197.00333333333333,-213.05333333333334,173.77333333333334,-1044.0589392648787,176.23949999999996,1396.5379392648786,182.6651595713467,171.85125081235896,10.813908758987736,60.588917522112006,26.020295064434375,134.99,-1.0
2017-07-07,208.64,209.48,184.35,188.75,1825,178.9721428571429,169.66766666666663,181.8401201359447,170.9185870135942,194.19333333333336,-0.08878053490392968,25.129999999999995,204.03666666666672,219.32333333333335,229.1666666666667,178.90666666666672,-199.63666666666663,153.77666666666673,-992.5780910433052,177.9295,1348.4370910433051,183.6016533059498,173.13755844317978,10.464094862770025,56.87177572767547,25.901446481167593,138.518,1.0
2017-07-09,207.74,209.74,192.89,192.95,931,179.99357142857144,171.39966666666663,183.32297915280634,172.4002945747114,198.52666666666664,0.022251655629139,39.900000000000006,204.1633333333333,215.37666666666667,221.01333333333332,187.31333333333328,-204.10333333333335,170.46333333333325,-934.2526083484265,179.83799999999997,1293.9286083484265,185.0403342213637,174.64257508746095,10.397759133902753,57.50879911088034,27.76986284231839,141.90488,-1.0
2017-07-10,195.05,196.0,162.95,169.84,1369,179.03357142857143,172.37099999999998,181.52362727936136,172.2285739229802,176.26333333333332,-0.11977196164809534,34.31999999999999,189.57666666666665,209.31333333333333,222.62666666666667,156.52666666666664,-182.68666666666667,123.47666666666663,-863.399870966524,180.50149999999996,1224.402870966524,182.70116951862514,174.27844396394488,8.422725554680255,47.46020149505913,28.64400211320369,145.15628479999998,-1.0
2017-07-11,169.88,175.83,147.46,161.68,2104,178.88285714285715,173.00766666666667,178.8757425315883,171.52287681452924,161.65666666666667,-0.04804521902967496,28.889999999999986,175.85333333333332,190.02666666666667,204.22333333333333,147.48333333333332,-161.63333333333335,119.11333333333332,-912.2005754420429,179.31599999999997,1270.832575442043,179.4663808111624,173.32489505838763,6.14148575277477,51.21541294474713,28.676827465306012,147.46,1.0
2017-07-12,161.26,177.87,149.75,176.35,1917,180.11785714285716,174.35366666666667,178.53874878522987,171.84504229259082,167.99,0.09073478476001973,28.120000000000005,186.23000000000002,196.11,214.35000000000002,158.11,-159.63,129.99,-875.5026413010282,178.40599999999995,1232.3146413010281,178.98684194737265,173.55348979539053,5.43335215198212,58.61006843844264,28.602533521540202,147.46,-1.0
2017-07-13,176.35,179.3,161.75,167.93,1499,180.01214285714286,175.2023333333333,177.12341877810076,171.58432968062388,169.66,-0.047745959739155075,20.450000000000017,177.57,187.21000000000004,195.12,160.01999999999998,-171.39000000000001,142.46999999999997,-884.2484164189991,177.54549999999995,1239.339416418999,177.2855021586457,173.12917879562528,4.1563233630204195,51.581152159256405,27.514891089736512,149.75,-1.0
2017-07-14,170.24,170.24,152.14,158.85,1181,178.63857142857142,175.60166666666666,174.6857237441304,170.73807548893652,160.41,-0.05407014827606749,18.100000000000023,168.68,178.51,186.78000000000003,150.57999999999998,-161.97,132.47999999999996,-936.616927667912,176.66049999999993,1289.937927667912,174.44886590503282,172.0532512592606,2.3956146457722127,44.86465963107807,26.258933814662893,152.14,0.0
2017-07-15,158.85,158.85,158.85,158.85,1,177.75357142857143,174.74800000000002,172.57336327296747,169.94958716658718,158.85,0.0,29.22,158.85,158.85,158.85,158.85,-158.85,158.85,-981.1248164760871,175.67049999999992,1332.465816476087,172.04875031564535,171.05966136549213,0.9890889501532172,47.17533154630148,26.65391665620947,152.14,-1.0
2017-07-16,136.65,142.58,118.75,129.63,1470,174.6342857142857,173.61166666666668,166.84539441766074,167.28018205340317,130.32000000000002,-0.183947119924457,32.30000000000001,141.89000000000004,154.15000000000003,165.72000000000006,118.06000000000003,-131.01,94.23000000000002,-1235.3383357380294,172.98799999999991,1581.314335738029,165.522121303986,167.94560996593634,-2.42348866195033,37.026770714561486,27.407015321121364,223.19,1.0
2017-07-17,129.63,151.74,129.63,151.05,1788,173.44857142857146,172.68900000000002,164.73864467231385,166.20745693436123,144.14000000000001,0.1652395278870633,25.52000000000001,158.65000000000003,166.25,180.76000000000005,136.54000000000002,-137.23,114.43,-1281.6429958234287,172.35099999999994,1626.3449958234285,163.29544843117208,166.67703879136099,-3.381590360188909,48.08315424147816,27.155329991707042,223.19,1.0
2017-07-18,151.05,165.74,143.04,155.15,1896,171.86571428571432,172.69566666666668,163.45979194934748,165.4777719733508,154.64333333333332,0.027143330023171153,22.700000000000017,166.24666666666664,177.34333333333333,188.94666666666666,143.54666666666662,-154.13666666666668,120.84666666666661,-1295.4785551329803,172.15549999999993,1639.78955513298,162.04221076037254,165.81242767077285,-3.7702169104003076,46.531697898149496,26.56111557597633,219.01239999999999,-1.0
2017-07-19,155.12,169.75,149.82,151.05,1837,169.7835714285715,172.57133333333337,161.8047416527789,164.52708038049136,156.87333333333333,-0.026426039316790217,37.610000000000014,163.92666666666668,176.80333333333334,183.85666666666668,143.99666666666667,-162.69666666666666,124.06666666666666,-1343.8849740317196,171.23749999999995,1686.3599740317195,160.3509966370843,164.7061713259053,-4.355174688820995,44.49171715373546,28.034666423353244,215.001904,1.0
2017-07-20,152.01,196.25,152.01,187.43,4039,168.33214285714288,173.60000000000005,165.2221789288575,166.03415100139298,178.56333333333336,0.24084740152267448,44.24000000000001,205.11666666666673,222.8033333333334,249.35666666666674,160.87666666666672,-169.69666666666663,116.63666666666671,-1366.664651179856,171.70499999999996,1710.074651179856,164.51721555450158,166.40756482567397,-1.890349271172397,48.85921844533032,30.195843114168003,211.15182784,-1.0
2017-07-21,188.49,197.16,179.7,185.71,2174,166.80142857142863,173.61066666666673,167.9543984884109,167.32720870864728,187.5233333333333,-0.009176759323480721,17.460000000000008,195.34666666666664,204.9833333333333,212.80666666666664,177.88666666666663,-189.33666666666667,160.42666666666662,-1386.086966357315,172.42849999999993,1730.943966357315,167.77778855923796,167.85163627773764,-0.0738477184996782,48.58799169804261,28.497413615828336,207.45575472640002,1.0
2017-07-23,197.24,197.95,182.95,190.44,1187,166.92214285714292,173.4736666666667,170.95296385690668,168.84431205267074,190.44666666666663,0.02546981853427388,21.350000000000023,197.94333333333327,205.44666666666666,212.94333333333327,182.94333333333327,-190.45333333333335,167.94333333333327,-1418.2264618313347,173.28549999999993,1764.7974618313347,171.2644134893433,169.5402899773248,1.724123512018508,53.88847514009627,27.54427091552335,203.90752453734402,1.0
2017-07-24,190.55,216.75,188.96,204.3,2668,167.73285714285723,174.11233333333337,175.3998589147332,171.16898171567954,203.33666666666667,0.07277882797731583,27.789999999999992,217.71333333333334,231.1266666666667,245.50333333333333,189.92333333333335,-202.37333333333333,162.13333333333335,-1505.1281778534587,175.11799999999994,1855.3641778534586,176.34697282802054,172.13707012837466,4.20990269964588,55.984832407338494,27.577039388458527,118.75,-1.0
2017-07-25,204.3,212.75,181.1,192.42,3151,169.34571428571437,174.64133333333336,177.66948688629196,172.56085462669213,195.42333333333332,-0.058149779735682916,31.650000000000006,209.74666666666664,227.0733333333333,241.39666666666665,178.09666666666664,-198.42666666666668,146.44666666666663,-1532.4820231368706,175.87349999999995,1884.2290231368704,178.81981269046793,173.65138123113692,5.1684314593310035,59.27116372604515,28.120166809359503,118.75,-1.0
2017-07-26,191.25,199.75,183.25,190.05,1984,171.37214285714296,175.0213333333334,179.32039585110746,173.70521484004172,191.01666666666665,-0.012316806984720818,16.5,198.7833333333333,207.51666666666665,215.2833333333333,182.2833333333333,-191.98333333333335,165.7833333333333,-1549.3684238213161,176.36599999999996,1902.100423821316,180.5475731012835,174.8749758643138,5.672597236969693,61.35949495078763,26.570648030773302,122.67,1.0
2017-07-27,190.05,198.34,189.6,193.06,1317,172.5657142857144,175.3473333333334,181.15251031038397,174.97048912676513,193.66666666666666,0.015837937384898693,15.700000000000017,197.73333333333332,202.40666666666667,206.47333333333333,188.9933333333333,-194.27333333333334,180.2533333333333,-1478.7363289167338,175.63149999999996,1829.9993289167337,182.4725988925621,176.2311298618885,6.241469030673613,58.27792791293393,25.12109597504753,126.4332,-1.0
2017-07-28,193.32,195.15,177.25,182.64,1510,173.61642857142868,175.97566666666674,181.35085796052664,175.47143656056716,185.01333333333332,-0.053972858178804595,26.439999999999998,192.77666666666664,202.9133333333333,210.67666666666665,174.87666666666664,-187.38666666666668,156.97666666666663,-1377.8097366199024,174.40649999999997,1726.6227366199025,182.49835332837475,176.7088339571697,5.789519371205046,57.89406942478672,25.296963758158398,130.045872,-1.0
2017-07-30,184.67,187.12,168.2,168.71,1416,174.3207142857144,176.2973333333334,179.66529466506424,175.03015487307158,174.67666666666665,-0.07627025843188773,18.920000000000016,181.1533333333333,193.59666666666664,200.07333333333332,162.2333333333333,-180.64333333333335,143.31333333333328,-1357.7142226120493,173.40449999999996,1704.523222612049,180.37703897890594,176.11289365232466,4.264145326581286,56.56574575757164,24.446643623179366,133.51403712,1.0
2017-07-31,168.71,177.34,168.71,175.56,1739,175.51428571428582,176.5023333333334,179.11788951551566,175.0647090844764,173.87,0.040602216821765014,14.45999999999998,179.03,182.50000000000003,187.66,170.4,-172.18,161.77,-1314.839313851423,172.53499999999997,1659.9093138514227,179.63594742080974,176.07171887413125,3.5642285466784926,58.31496644597395,23.115012012772358,136.8434756352,1.0
2017-08-01,176.15,184.74,172.86,183.17,2202,179.33857142857156,176.67200000000008,179.65819873855213,175.59293164108217,180.25666666666666,0.04334700387331947,11.879999999999995,187.6533333333333,192.13666666666666,199.5333333333333,175.7733333333333,-177.34333333333336,163.89333333333332,-1325.0973572504959,173.20149999999995,1671.5003572504957,180.1796531801156,176.60012802113377,3.5795251589818236,72.76183261856912,21.616933262286633,140.03973660979202,-1.0
