ID,ASK,COUNT,CREATED,MAX,MEAN,MEDIAN,MIN,STANDARDDEVIATION,SUM,SYMBOL,VARIANCE
3736,0,50,1498680302620,16.479783155279602,0.9472083704430891,0.03958395629235,0.00022783994899200003,3.2035881120466803,47.360418522154504,60,10.262976791646802
2859,0,50,1498680221433,17.4907503888288,0.932375285299093,0.023135460508361,0.00013110888613,3.1663316755657798,46.618764264954606,45,10.0256562796912
3137,1,50,1498680244706,18.2187397693092,1.1092843128436298,0.015835775981175998,0.00010214328378599999,3.1447093943459303,55.464215642181394,38,9.88919717488753
2572,0,50,1498680197922,15.8906182122737,0.980731021730895,0.01966415,0.00023628987751499997,3.13437895378463,49.036551086544705,60,9.824331425928051
2497,0,50,1498680185716,21.378960771096498,0.7875365917670721,0.006074744897578,0.00010000111223799999,3.13130791147882,39.3768295883536,29,9.80508923648987
2545,0,50,1498680185716,15.8906182122737,0.9740866346030949,0.01966415,0.00023628987751499997,3.12833459423805,48.7043317301548,60,9.78647733350654
2632,0,50,1498680197922,17.4403437993207,1.10421423187128,0.28010407,0.000100647985225,3.1267826375129197,55.2107115935639,30,9.77676966225226
2892,0,50,1498680221433,17.4403437993207,1.0370389623818002,0.20205037237694698,0.000100647985225,3.1211186833775,51.8519481190902,30,9.741381835728081
2634,0,50,1498680197922,21.378960771096498,0.7958609070661329,0.007484911224056999,0.00010000111223799999,3.1197967459041296,39.7930453533067,29,9.733131735754009
3022,0,50,1498680233032,17.4403437993207,1.12427429898645,0.28042078,0.000100647985225,3.11608685976431,56.2137149493225,30,9.709997317595802
3657,1,50,1498680290770,18.2187397693092,1.00834512488791,0.013735788010199,0.00010214328378599999,3.1147820497573,50.4172562443955,38,9.70186721749031
2765,0,50,1498680209531,21.334840715073604,0.775959971793465,0.006960159618945,0.00010000111223799999,3.11416220761541,38.797998589673206,29,9.69800625534007
2763,0,50,1498680209531,17.4403437993207,1.0025667439862,0.278555852,0.000100647985225,3.11061711273391,50.128337199309996,30,9.67593882203306
2894,0,50,1498680221433,21.334840715073604,0.741855492203281,0.006074744897578,0.00010000111223799999,3.1087142659957703,37.092774610164106,29,9.66410438760561
7687,1,50,1498680650578,18.2187397693092,1.02201385348451,0.019717311521812,0.00010214328378599999,3.1062951912455694,51.100692674225705,38,9.64906981515534
7817,1,50,1498680661762,18.2187397693092,1.02201385348451,0.019717311521812,0.00010214328378599999,3.1062951912455694,51.100692674225705,38,9.64906981515534
3917,1,50,1498680314005,18.2187397693092,1.0154428625569,0.015835775981175998,0.00010214328378599999,3.10622544625621,50.772143127845204,38,9.6486365229696
7557,1,50,1498680639519,18.2187397693092,1.02280559244175,0.028281206198317005,0.00010214328378599999,3.1060046032335604,51.1402796220875,38,9.647264595308089
7427,1,50,1498680626885,18.2187397693092,1.0228056965185,0.028281206198317005,0.00010214328378599999,3.1060045688608904,51.14028482592521,38,9.64726438178471
4047,1,50,1498680325024,18.2187397693092,1.01717762099064,0.018431654313483998,0.00010214328378599999,3.1053894668742,50.858881049532,38,9.643443740973199
4307,1,50,1498680348309,18.2187397693092,1.01791609457646,0.019924353480226,0.00010214328378599999,3.1051378092948902,50.8958047288231,38,9.64188081471268
4437,1,50,1498680359698,18.2187397693092,1.01791609457646,0.019924353480226,0.00010214328378599999,3.1051378092948902,50.8958047288231,38,9.64188081471268
4177,1,50,1498680336259,18.2187397693092,1.01820893677751,0.020283336993207998,0.00010214328378599999,3.1050573702511697,50.9104468388756,38,9.641381272551099
4567,1,50,1498680370987,18.2187397693092,1.01953068301615,0.024139424349346003,0.00010214328378599999,3.1046136985259403,50.976534150807296,38,9.638626217074929
5087,1,50,1498680416312,18.2187397693092,1.02242948063133,0.028281206198317005,0.00010214328378599999,3.1037381079729505,51.1214740315662,38,9.63319024288353
5217,1,50,1498680427462,18.2187397693092,1.0225698043915499,0.03190630760822,0.00010214328378599999,3.10352028603137,51.12849021957771,38,9.631838165808249
2702,0,50,1498680209531,15.586001709976198,0.989670023619564,0.01966265,0.00023628987751499997,3.10334972468549,49.4835011809782,60,9.630779513705491
5737,1,50,1498680474663,18.2187397693092,1.02344062295404,0.037648318531484,0.00010214328378599999,3.10323369108086,51.172031147702,38,9.63005934145936
