ID	ASK	COUNT	CREATED	MAX	MEAN	MEDIAN	MIN	STANDARDDEVIATION	SUM	SYMBOL	VARIANCE
7527	1	50	1498680639519	8.28261608482648	0.358157137853265	0.0084072763148	0.00010214619773	1.22459262543298	17.9078568926633	SYS	1.49962709826483
3752	1	50	1498680302620	8.28261608482648	0.337919577326523	0.003172727480267	0.00010214619773	1.22435912344418	16.8959788663262	SYS	1.499055263161
3887	1	50	1498680314005	8.28261608482648	0.336407549429825	0.003172727480267	0.00010214619773	1.22429436011503	16.8203774714913	SYS	1.49889668020946
6487	1	50	1498680543273	8.28261608482648	0.335413242304697	0.003172964229376	0.00010214619773	1.22426965391121	16.7706621152348	SYS	1.49883618548788
4927	1	50	1498680405211	8.28261608482648	0.347237699612378	0.00517940069238	0.00010214619773	1.22425162923499	17.3618849806189	SYS	1.49879205168452
5187	1	50	1498680427462	8.28261608482648	0.337090886625311	0.00517940069238	0.00010214619773	1.22418295149523	16.8545443312655	SYS	1.49862389873157
2587	1	50	1498680197922	8.28261608482648	0.338194551951484	0.00471140038521	0.00010214619773	1.22415238182629	16.9097275975742	SYS	1.49854905393098
6747	1	50	1498680566008	8.28261608482648	0.335921438873621	0.003172964229376	0.00010214619773	1.22398489594282	16.796071943681	SYS	1.49813902549616
3105	1	50	1498680244706	8.28261608482648	0.341344119072	0.00471140038521	0.00010214619773	1.22365302994454	17.0672059536	SYS	1.49732673769246
4537	1	50	1498680370987	8.28261608482648	0.339640015954016	0.005177033201297	0.00010214619773	1.22363437781449	16.9820007977008	SYS	1.49728109056945
5317	1	50	1498680438969	8.28261608482648	0.340596940136892	0.0084072763148	0.00010214619773	1.2234263790596	17.0298470068446	SYS	1.49677210497888
2515	1	50	1498680185716	8.28261608482648	0.3424462522787	0.0084072763148	0.00010214619773	1.22331303910528	17.122312613935	SYS	1.49649479164499
4277	1	50	1498680348309	8.28261608482648	0.338766810605416	0.005177033201297	0.00010214619773	1.22327267606773	16.9383405302708	SYS	1.4963960400139
